1.311302185058593750e-05,-7.079999999999997407e-02,-3.495000000000114682e-02,2.014999999999966818e-02,8.000000000000090372e-04,2.599999999999998146e-03,9.851089711420000228e+00,-7.371999999999999886e+00,3.709899999999999665e+01,1.213999999999999968e+00
1.775622367858886719e-02,5.820000000000002949e-02,3.404999999999880345e-02,-1.785000000000036557e-02,-9.199999999999985967e-03,2.599999999999998146e-03,9.801089711419999517e+00,-7.732000000000000206e+00,3.602400000000000091e+01,-1.729999999999999871e-01
3.478813171386718750e-02,-9.799999999999919886e-03,5.704999999999893490e-02,1.214999999999966107e-02,8.000000000000090372e-04,2.599999999999998146e-03,9.831089711420000654e+00,-7.911999999999999922e+00,3.656199999999999761e+01,2.774000000000000021e+00
5.207204818725585938e-02,6.620000000000003659e-02,-4.995000000000082707e-02,2.014999999999966818e-02,8.000000000000090372e-04,1.259999999999999662e-02,9.821089711420000867e+00,-7.012999999999999901e+00,3.494899999999999807e+01,1.213999999999999968e+00
6.884503364562988281e-02,4.320000000000001616e-02,-5.795000000000083418e-02,-7.985000000000042064e-02,2.080000000000001292e-02,-7.400000000000003797e-03,9.831089711420000654e+00,-7.911999999999999922e+00,3.620300000000000296e+01,1.040000000000000036e+00
8.529615402221679688e-02,6.620000000000003659e-02,3.404999999999880345e-02,-4.085000000000049702e-02,-9.199999999999985967e-03,2.599999999999998146e-03,9.831089711420000654e+00,-8.451000000000000512e+00,3.638199999999999790e+01,1.213999999999999968e+00
1.016371250152587891e-01,-2.800000000000024691e-03,1.250499999999989953e-01,2.014999999999966818e-02,1.080000000000001098e-02,2.599999999999998146e-03,9.821089711420000867e+00,-8.271000000000000796e+00,3.548599999999999710e+01,1.733999999999999986e+00
1.179962158203125000e-01,5.120000000000002327e-02,6.404999999999905214e-02,9.614999999999951363e-02,-9.199999999999985967e-03,1.259999999999999662e-02,9.791089711419999730e+00,-7.911999999999999922e+00,3.620300000000000296e+01,1.387000000000000011e+00
1.342780590057373047e-01,5.199999999999982414e-03,3.404999999999880345e-02,4.149999999999653966e-03,2.080000000000001292e-02,2.599999999999998146e-03,9.841089711420000441e+00,-7.551999999999999602e+00,3.548599999999999710e+01,-3.469999999999999751e-01
1.506252288818359375e-01,4.320000000000001616e-02,-5.795000000000083418e-02,6.514999999999959712e-02,1.080000000000001098e-02,2.599999999999998146e-03,9.811089711420001080e+00,-6.833000000000000185e+00,3.656199999999999761e+01,1.387000000000000011e+00
1.669850349426269531e-01,1.319999999999998952e-02,-3.495000000000114682e-02,5.014999999999969482e-02,1.080000000000001098e-02,2.599999999999998146e-03,9.811089711420001080e+00,-7.012999999999999901e+00,3.674099999999999966e+01,1.729999999999999871e-01
1.833071708679199219e-01,5.199999999999982414e-03,-3.950000000001008260e-03,2.714999999999956337e-02,1.080000000000001098e-02,-7.400000000000003797e-03,9.811089711420001080e+00,-7.371999999999999886e+00,3.745799999999999841e+01,1.560000000000000053e+00
