1.192092895507812500e-05,1.630000000000009219e-02,5.434999999999945430e-02,-5.954000000000014836e-02,-5.599999999999993872e-03,1.140000000000000041e-02,9.801089711419999517e+00,-7.012999999999999901e+00,3.566599999999999682e+01,5.200000000000000178e-01
1.765489578247070312e-02,-5.169999999999985718e-02,-9.065000000000056346e-02,-1.453999999999999737e-02,4.400000000000015010e-03,2.139999999999999888e-02,9.801089711419999517e+00,-6.113999999999999879e+00,3.656199999999999761e+01,6.929999999999999494e-01
3.867197036743164062e-02,-2.869999999999983675e-02,-6.650000000000488853e-03,-3.654000000000001691e-02,-1.560000000000000275e-02,1.140000000000000041e-02,9.801089711419999517e+00,-7.732000000000000206e+00,3.709899999999999665e+01,-1.729999999999999871e-01
5.561900138854980469e-02,1.003000000000001668e-01,3.499999999996283861e-04,-2.954000000000012172e-02,-5.599999999999993872e-03,1.140000000000000041e-02,9.801089711419999517e+00,-8.271000000000000796e+00,3.620300000000000296e+01,-3.469999999999999751e-01
7.199001312255859375e-02,-9.069999999999989182e-02,-2.265000000000050306e-02,-5.254000000000003112e-02,4.400000000000015010e-03,1.400000000000000203e-03,9.821089711420000867e+00,-8.451000000000000512e+00,3.638199999999999790e+01,-1.729999999999999871e-01
8.846092224121093750e-02,-2.869999999999983675e-02,-2.265000000000050306e-02,-1.453999999999999737e-02,4.400000000000015010e-03,1.140000000000000041e-02,9.801089711419999517e+00,-7.192000000000000171e+00,3.584499999999999886e+01,3.469999999999999751e-01
1.047718524932861328e-01,1.630000000000009219e-02,1.634999999999964260e-02,2.445999999999992625e-02,1.440000000000002389e-02,1.400000000000000203e-03,9.801089711419999517e+00,-8.090999999999999304e+00,3.674099999999999966e+01,1.907000000000000028e+00
1.211118698120117188e-01,3.230000000000010640e-02,3.934999999999932996e-02,1.645999999999991914e-02,4.400000000000015010e-03,-1.859999999999999848e-02,9.841089711420000441e+00,-7.732000000000000206e+00,3.602400000000000091e+01,1.560000000000000053e+00
1.373639106750488281e-01,-2.869999999999983675e-02,6.134999999999957154e-02,-3.654000000000001691e-02,4.400000000000015010e-03,1.140000000000000041e-02,9.811089711420001080e+00,-7.911999999999999922e+00,3.584499999999999886e+01,3.469999999999999751e-01
1.536889076232910156e-01,-4.469999999999985096e-02,-2.965000000000062030e-02,2.445999999999992625e-02,-5.599999999999993872e-03,-8.600000000000000006e-03,9.821089711420000867e+00,-7.192000000000000171e+00,3.692000000000000171e+01,6.929999999999999494e-01
1.700329780578613281e-01,-5.169999999999985718e-02,6.934999999999957865e-02,8.459999999999912035e-03,1.440000000000002389e-02,1.140000000000000041e-02,9.851089711420000228e+00,-7.012999999999999901e+00,3.638199999999999790e+01,5.200000000000000178e-01
1.868069171905517578e-01,-6.699999999999817213e-03,-6.650000000000488853e-03,-2.954000000000012172e-02,-5.599999999999993872e-03,-8.600000000000000006e-03,9.811089711420001080e+00,-8.090999999999999304e+00,3.781600000000000250e+01,8.669999999999999929e-01
2.036929130554199219e-01,-1.369999999999982343e-02,1.073499999999993904e-01,-6.539999999999990266e-03,-5.599999999999993872e-03,-8.600000000000000006e-03,9.841089711420000441e+00,-7.192000000000000171e+00,3.620300000000000296e+01,3.469999999999999751e-01
2.200529575347900391e-01,-4.469999999999985096e-02,-7.565000000000043912e-02,-2.954000000000012172e-02,1.440000000000002389e-02,1.400000000000000203e-03,9.861089711420000015e+00,-7.551999999999999602e+00,3.727900000000000347e+01,1.040000000000000036e+00
2.363150119781494141e-01,4.730000000000011973e-02,-6.650000000000488853e-03,-2.954000000000012172e-02,-5.599999999999993872e-03,2.139999999999999888e-02,9.811089711420001080e+00,-7.551999999999999602e+00,3.584499999999999886e+01,3.469999999999999751e-01
2.526729106903076172e-01,-2.169999999999983054e-02,6.134999999999957154e-02,6.245999999999996000e-02,-2.560000000000001164e-02,1.400000000000000203e-03,9.791089711419999730e+00,-8.271000000000000796e+00,3.763700000000000045e+01,1.387000000000000011e+00
2.689688205718994141e-01,9.330000000000016058e-02,1.634999999999964260e-02,1.154599999999998960e-01,4.400000000000015010e-03,-8.600000000000000006e-03,9.791089711419999730e+00,-8.451000000000000512e+00,3.530700000000000216e+01,5.200000000000000178e-01
2.852909564971923828e-01,-1.369999999999982343e-02,5.434999999999945430e-02,-2.154000000000011461e-02,4.400000000000015010e-03,1.400000000000000203e-03,9.831089711420000654e+00,-7.012999999999999901e+00,3.459000000000000341e+01,5.200000000000000178e-01
3.016798496246337891e-01,4.730000000000011973e-02,-1.465000000000049596e-02,5.445999999999995289e-02,3.440000000000004166e-02,-8.600000000000000006e-03,9.821089711420000867e+00,-6.833000000000000185e+00,3.763700000000000045e+01,0.000000000000000000e+00
3.179838657379150391e-01,5.430000000000012594e-02,2.334999999999975984e-02,1.645999999999991914e-02,-5.599999999999993872e-03,1.400000000000000203e-03,9.831089711420000654e+00,-8.090999999999999304e+00,3.745799999999999841e+01,-5.200000000000000178e-01
3.342449665069580078e-01,7.030000000000014015e-02,-5.265000000000030767e-02,8.459999999999912035e-03,4.400000000000015010e-03,1.140000000000000041e-02,9.831089711420000654e+00,-6.833000000000000185e+00,3.763700000000000045e+01,6.929999999999999494e-01
3.505439758300781250e-01,1.300000000000189893e-03,-4.465000000000030056e-02,-5.954000000000014836e-02,-5.599999999999993872e-03,1.140000000000000041e-02,9.781089711419999944e+00,-7.371999999999999886e+00,3.745799999999999841e+01,1.729999999999999871e-01
3.667800426483154297e-01,7.730000000000014637e-02,-2.265000000000050306e-02,-2.154000000000011461e-02,4.400000000000015010e-03,-8.600000000000000006e-03,9.811089711420001080e+00,-7.551999999999999602e+00,3.476899999999999835e+01,3.469999999999999751e-01
