1.406669616699218750e-05,-2.930599999999999317e-01,9.786799999999988842e-01,-6.340499999999997804e-01,8.459999999999995302e-02,6.809999999999996612e-02,9.781089711419999944e+00,-6.293000000000000149e+00,3.351500000000000057e+01,5.200000000000000178e-01
1.747417449951171875e-02,4.479400000000000603e-01,1.565679999999999517e+00,-1.168050000000000033e+00,-5.540000000000000480e-02,1.280999999999999639e-01,9.791089711419999730e+00,-6.113999999999999879e+00,3.476899999999999835e+01,0.000000000000000000e+00
3.427314758300781250e-02,-5.600599999999998913e-01,8.567999999999909022e-02,8.079499999999999460e-01,-1.354000000000000203e-01,9.809999999999993725e-02,9.791089711419999730e+00,-7.192000000000000171e+00,3.405299999999999727e+01,2.080000000000000071e+00
5.124306678771972656e-02,-1.872060000000000057e+00,-1.733200000000008068e-01,2.050949999999999829e+00,-2.539999999999997815e-02,2.809999999999993059e-02,9.781089711419999944e+00,-7.192000000000000171e+00,3.476899999999999835e+01,3.469999999999999751e-01
6.748414039611816406e-02,-1.483060000000000045e+00,1.166799999999992288e-01,1.593949999999999978e+00,2.460000000000001075e-02,1.809999999999992171e-02,9.691089711420000086e+00,-7.551999999999999602e+00,3.405299999999999727e+01,3.469999999999999751e-01
8.366918563842773438e-02,-3.000599999999999379e-01,-1.583200000000006824e-01,7.159500000000000863e-01,4.599999999999992983e-03,1.809999999999992171e-02,9.761089711420000370e+00,-7.551999999999999602e+00,3.405299999999999727e+01,6.929999999999999494e-01
9.990215301513671875e-02,7.599400000000000599e-01,-3.493200000000005190e-01,9.679499999999999771e-01,-4.539999999999999591e-02,2.809999999999993059e-02,9.861089711420000015e+00,-6.833000000000000185e+00,3.584499999999999886e+01,-6.929999999999999494e-01
1.160051822662353516e-01,8.094000000000003969e-02,-6.003200000000008529e-01,2.028950000000000031e+00,-5.400000000000015898e-03,-4.190000000000004832e-02,9.871089711419999801e+00,-6.293000000000000149e+00,3.423199999999999932e+01,-1.729999999999999871e-01
1.320781707763671875e-01,-1.033060000000000089e+00,-7.613200000000008849e-01,2.287949999999999928e+00,8.459999999999995302e-02,-1.519000000000000350e-01,9.891089711419999375e+00,-7.192000000000000171e+00,3.441100000000000136e+01,0.000000000000000000e+00
1.486380100250244141e-01,-2.536059999999999981e+00,-2.113200000000006185e-01,2.089949999999999974e+00,4.460000000000002851e-02,-1.819000000000000616e-01,9.971089711420001223e+00,-6.293000000000000149e+00,3.387299999999999756e+01,1.560000000000000053e+00
1.648221015930175781e-01,-3.848060000000000258e+00,9.176799999999993851e-01,1.402950000000000141e+00,5.460000000000003739e-02,-1.119000000000000550e-01,9.811089711420001080e+00,-8.090999999999999304e+00,3.494899999999999807e+01,1.213999999999999968e+00
1.812520027160644531e-01,-3.619060000000000166e+00,9.786799999999988842e-01,1.089949999999999974e+00,5.460000000000003739e-02,-2.190000000000005831e-02,9.671089711420000512e+00,-7.551999999999999602e+00,3.369400000000000261e+01,3.469999999999999751e-01
1.976060867309570312e-01,-2.581059999999999910e+00,-2.832000000000078899e-02,6.859500000000000597e-01,4.460000000000002851e-02,7.809999999999997500e-02,9.661089711420000725e+00,-6.472999999999999865e+00,3.441100000000000136e+01,-3.469999999999999751e-01
2.138831615447998047e-01,5.794000000000004702e-02,5.567999999999928562e-02,2.049499999999999655e-01,-9.539999999999998481e-02,1.280999999999999639e-01,9.711089711419999659e+00,-7.012999999999999901e+00,3.459000000000000341e+01,8.669999999999999929e-01
